Start (s),End (s),Scientific name,Common name,Confidence,File
0.0,2.75,Branta canadensis,Canada Goose,0.6454,rec_d1_00_12_47.750000.wav
0.0,2.75,Phoenicopterus roseus,Greater Flamingo,0.9330,rec_d1_00_12_55.wav
0.0,2.75,Phoenicopterus roseus,Greater Flamingo,0.9104,rec_d1_00_12_58.wav
0.0,2.75,Phoenicopterus roseus,Greater Flamingo,0.5663,rec_d1_00_13_15.wav
0.0,2.75,Branta canadensis,Canada Goose,0.0649,rec_d1_00_13_15.wav
0.0,2.75,Phoenicopterus roseus,Greater Flamingo,0.0818,rec_d1_00_13_36.500000.wav
0.0,2.75,Phoenicopterus roseus,Greater Flamingo,0.1034,rec_d1_00_13_39.250000.wav
0.0,2.75,Phoenicopterus roseus,Greater Flamingo,0.1727,rec_d1_00_13_42.750000.wav
0.0,2.75,Phoenicopterus roseus,Greater Flamingo,0.9888,rec_d1_00_13_45.500000.wav
0.0,2.75,Phoenicopterus roseus,Greater Flamingo,0.0873,rec_d1_00_13_49.500000.wav
0.0,2.75,Phoenicopterus roseus,Greater Flamingo,0.3437,rec_d1_00_14_18.750000.wav
0.0,2.75,Phoenicopterus roseus,Greater Flamingo,0.4352,rec_d1_00_14_30.750000.wav
0.0,2.75,Phoenicopterus roseus,Greater Flamingo,0.2896,rec_d1_00_14_33.500000.wav
0.0,2.75,Phoenicopterus roseus,Greater Flamingo,0.8326,rec_d1_00_14_37.500000.wav
0.0,2.75,Phoenicopterus roseus,Greater Flamingo,0.2226,rec_d1_00_14_40.750000.wav
0.0,2.75,Phoenicopterus roseus,Greater Flamingo,0.0833,rec_d1_00_15_34.750000.wav
0.0,2.75,Phoenicopterus roseus,Greater Flamingo,0.3636,rec_d1_00_16_04.750000.wav
0.0,2.75,Phoenicopterus roseus,Greater Flamingo,0.1583,rec_d1_00_16_54.500000.wav
0.0,2.75,Phoenicopterus roseus,Greater Flamingo,0.5011,rec_d1_00_16_57.500000.wav
0.0,2.75,Branta canadensis,Canada Goose,0.3013,rec_d1_00_19_04.750000.wav
0.0,2.75,Phoenicopterus roseus,Greater Flamingo,0.1582,rec_d1_00_19_04.750000.wav
0.0,2.75,Branta canadensis,Canada Goose,0.5343,rec_d1_00_19_31.750000.wav
0.0,2.75,Phoenicopterus roseus,Greater Flamingo,0.3838,rec_d1_00_19_34.500000.wav
0.0,2.75,Branta canadensis,Canada Goose,0.1531,rec_d1_00_19_34.500000.wav
0.0,2.75,Phoenicopterus roseus,Greater Flamingo,0.2087,rec_d1_00_19_37.250000.wav
0.0,2.75,Phoenicopterus roseus,Greater Flamingo,0.9318,rec_d1_00_19_40.wav
0.0,2.75,Pica pica,Eurasian Magpie,0.1098,rec_d1_00_19_44.750000.wav
0.0,2.75,Phoenicopterus roseus,Greater Flamingo,0.2609,rec_d1_00_19_52.500000.wav
0.0,2.75,Phoenicopterus roseus,Greater Flamingo,0.7142,rec_d1_00_20_00.wav
0.0,2.75,Phoenicopterus roseus,Greater Flamingo,0.0968,rec_d1_00_20_19.750000.wav
0.0,2.75,Phoenicopterus roseus,Greater Flamingo,0.2945,rec_d1_00_21_30.250000.wav
0.0,2.75,Branta canadensis,Canada Goose,0.1547,rec_d1_00_21_30.250000.wav
0.0,2.75,Phoenicopterus roseus,Greater Flamingo,0.0603,rec_d1_00_22_20.500000.wav
0.0,2.75,Phoenicopterus roseus,Greater Flamingo,0.6784,rec_d1_00_22_24.wav
0.0,2.75,Phoenicopterus roseus,Greater Flamingo,0.3070,rec_d1_00_22_28.250000.wav
0.0,2.75,Phoenicopterus roseus,Greater Flamingo,0.2988,rec_d1_00_22_31.250000.wav
0.0,2.75,Branta canadensis,Canada Goose,0.0584,rec_d1_00_22_34.wav
0.0,2.75,Phoenicopterus roseus,Greater Flamingo,0.5981,rec_d1_00_22_37.wav
0.0,2.75,Branta canadensis,Canada Goose,0.0580,rec_d1_00_22_37.wav
0.0,2.75,Phoenicopterus roseus,Greater Flamingo,0.9768,rec_d1_00_22_40.wav
0.0,2.75,Phoenicopterus roseus,Greater Flamingo,0.3977,rec_d1_00_22_42.750000.wav
0.0,2.75,Phoenicopterus roseus,Greater Flamingo,0.2948,rec_d1_00_22_46.wav
0.0,2.75,Phoenicopterus roseus,Greater Flamingo,0.1668,rec_d1_00_22_58.250000.wav
0.0,2.75,Phoenicopterus roseus,Greater Flamingo,0.1380,rec_d1_00_23_01.500000.wav
0.0,2.75,Phoenicopterus roseus,Greater Flamingo,0.9476,rec_d1_00_23_04.250000.wav
0.0,2.75,Phoenicopterus roseus,Greater Flamingo,0.7030,rec_d1_00_23_07.wav
0.0,2.75,Pica pica,Eurasian Magpie,0.9184,rec_d1_00_23_30.wav
0.0,2.75,Geronticus eremita,Northern Bald Ibis,0.0566,rec_d1_00_23_30.wav
0.0,2.75,Pica pica,Eurasian Magpie,0.9941,rec_d1_00_23_37.wav
0.0,2.75,Phoenicopterus roseus,Greater Flamingo,0.9893,rec_d1_00_23_40.500000.wav
0.0,2.75,Phoenicopterus roseus,Greater Flamingo,0.0918,rec_d1_00_24_10.750000.wav
0.0,2.75,Pica pica,Eurasian Magpie,0.5243,rec_d1_00_24_21.250000.wav
0.0,2.75,Phoenicopterus roseus,Greater Flamingo,0.2036,rec_d1_00_24_21.250000.wav
0.0,2.75,Phoenicopterus roseus,Greater Flamingo,0.8477,rec_d1_00_24_24.wav
0.0,2.75,Pica pica,Eurasian Magpie,0.3455,rec_d1_00_24_24.wav
0.0,2.75,Phoenicopterus roseus,Greater Flamingo,0.2563,rec_d1_00_24_33.250000.wav
0.0,2.75,Pica pica,Eurasian Magpie,0.0970,rec_d1_00_24_33.250000.wav
0.0,2.75,Pica pica,Eurasian Magpie,0.2639,rec_d1_00_24_36.wav
0.0,2.75,Phoenicopterus roseus,Greater Flamingo,0.2637,rec_d1_00_24_36.wav
0.0,2.75,Phoenicopterus roseus,Greater Flamingo,0.9328,rec_d1_00_24_43.wav
0.0,2.75,Phoenicopterus roseus,Greater Flamingo,0.5128,rec_d1_00_24_46.250000.wav
0.0,2.75,Phoenicopterus roseus,Greater Flamingo,0.9211,rec_d1_00_24_49.250000.wav
0.0,2.75,Phoenicopterus roseus,Greater Flamingo,0.2344,rec_d1_00_24_52.wav
0.0,2.75,Phoenicopterus roseus,Greater Flamingo,0.9430,rec_d1_00_25_05.500000.wav
0.0,2.75,Phoenicopterus roseus,Greater Flamingo,0.0540,rec_d1_00_25_14.250000.wav
0.0,2.75,Phoenicopterus roseus,Greater Flamingo,0.8113,rec_d1_00_25_46.500000.wav
0.0,2.75,Phoenicopterus roseus,Greater Flamingo,0.9826,rec_d1_00_25_49.500000.wav
0.0,2.75,Phoenicopterus roseus,Greater Flamingo,0.9537,rec_d1_00_25_52.250000.wav
0.0,2.75,Phoenicopterus roseus,Greater Flamingo,0.1419,rec_d1_00_25_55.250000.wav
0.0,2.75,Phoenicopterus roseus,Greater Flamingo,0.7464,rec_d1_00_25_58.wav
0.0,2.75,Phoenicopterus roseus,Greater Flamingo,0.0639,rec_d1_00_26_03.500000.wav
0.0,2.75,Phoenicopterus roseus,Greater Flamingo,0.9488,rec_d1_00_26_06.500000.wav
0.0,2.75,Phoenicopterus roseus,Greater Flamingo,0.8528,rec_d1_00_26_09.250000.wav
0.0,2.75,Phoenicopterus roseus,Greater Flamingo,0.1174,rec_d1_00_26_37.750000.wav
0.0,2.75,Phoenicopterus roseus,Greater Flamingo,0.1457,rec_d1_00_26_48.750000.wav
0.0,2.75,Phoenicopterus roseus,Greater Flamingo,0.3199,rec_d1_00_26_55.750000.wav
0.0,2.75,Pica pica,Eurasian Magpie,0.1595,rec_d1_00_26_55.750000.wav
0.0,2.75,Phoenicopterus roseus,Greater Flamingo,0.7782,rec_d1_00_26_58.500000.wav
0.0,2.75,Phoenicopterus roseus,Greater Flamingo,0.0837,rec_d1_00_27_05.750000.wav
0.0,2.75,Phoenicopterus roseus,Greater Flamingo,0.8938,rec_d1_00_27_16.250000.wav
0.0,2.75,Pica pica,Eurasian Magpie,0.7365,rec_d1_00_27_16.250000.wav
0.0,2.75,Phoenicopterus roseus,Greater Flamingo,0.9048,rec_d1_00_27_19.500000.wav
0.0,2.75,Phoenicopterus roseus,Greater Flamingo,0.5482,rec_d1_00_27_22.250000.wav
0.0,2.75,Phoenicopterus roseus,Greater Flamingo,0.3057,rec_d1_00_28_07.250000.wav
0.0,2.75,Phoenicopterus roseus,Greater Flamingo,0.1094,rec_d1_00_28_27.250000.wav
0.0,2.75,Ciconia ciconia,White Stork,0.9897,rec_d1_00_29_04.250000.wav
0.0,2.75,Ciconia ciconia,White Stork,0.9716,rec_d1_00_29_07.wav
0.0,2.75,Phoenicopterus roseus,Greater Flamingo,0.0721,rec_d1_00_29_39.750000.wav
0.0,2.75,Phoenicopterus roseus,Greater Flamingo,0.1130,rec_d1_00_30_57.750000.wav
0.0,2.75,Phoenicopterus roseus,Greater Flamingo,0.1931,rec_d1_00_31_04.500000.wav
0.0,2.75,Phoenicopterus roseus,Greater Flamingo,0.1283,rec_d1_00_31_08.500000.wav
0.0,2.75,Phoenicopterus roseus,Greater Flamingo,0.7236,rec_d1_00_33_25.500000.wav
0.0,2.75,Phoenicopterus roseus,Greater Flamingo,0.6981,rec_d1_00_33_28.250000.wav
0.0,2.75,Phoenicopterus roseus,Greater Flamingo,0.2128,rec_d1_00_33_31.wav
0.0,2.75,Phoenicopterus roseus,Greater Flamingo,0.9503,rec_d1_00_35_29.wav
0.0,2.75,Phoenicopterus roseus,Greater Flamingo,0.0980,rec_d1_00_35_32.250000.wav
0.0,2.75,Phoenicopterus roseus,Greater Flamingo,0.7934,rec_d1_00_37_15.750000.wav
0.0,2.75,Ciconia ciconia,White Stork,0.9997,rec_d1_00_37_23.500000.wav
0.0,2.75,Ciconia ciconia,White Stork,0.9998,rec_d1_00_37_26.250000.wav
0.0,2.75,Ciconia ciconia,White Stork,0.9414,rec_d1_00_37_35.500000.wav
0.0,2.75,Gallinula chloropus,Eurasian Moorhen,0.0809,rec_d1_00_37_35.500000.wav
0.0,2.75,Ciconia ciconia,White Stork,0.9986,rec_d1_00_37_44.750000.wav
0.0,2.75,Ciconia ciconia,White Stork,0.9993,rec_d1_00_37_47.500000.wav
0.0,2.75,Ciconia ciconia,White Stork,0.9575,rec_d1_00_38_03.wav
0.0,2.75,Egretta garzetta,Little Egret,0.0526,rec_d1_00_38_45.wav
0.0,2.75,Phoenicopterus roseus,Greater Flamingo,0.4293,rec_d1_00_38_50.750000.wav
0.0,2.75,Phoenicopterus roseus,Greater Flamingo,0.1958,rec_d1_00_40_00.500000.wav
0.0,2.75,Ciconia ciconia,White Stork,0.9773,rec_d1_00_40_30.750000.wav
0.0,2.75,Ciconia ciconia,White Stork,0.9991,rec_d1_00_40_44.750000.wav
0.0,2.75,Ciconia ciconia,White Stork,0.9989,rec_d1_00_40_48.wav
0.0,2.75,Ciconia ciconia,White Stork,0.9977,rec_d1_00_40_55.500000.wav
0.0,2.75,Ciconia ciconia,White Stork,0.9826,rec_d1_00_41_18.250000.wav
0.0,2.75,Ciconia ciconia,White Stork,0.5334,rec_d1_00_41_21.wav
0.0,2.75,Ciconia ciconia,White Stork,0.9889,rec_d1_00_41_23.750000.wav
0.0,2.75,Ciconia ciconia,White Stork,0.9996,rec_d1_00_42_16.250000.wav
0.0,2.75,Ciconia ciconia,White Stork,0.9976,rec_d1_00_42_19.wav
0.0,2.75,Phoenicopterus roseus,Greater Flamingo,0.2771,rec_d1_00_42_26.500000.wav
0.0,2.75,Geronticus eremita,Northern Bald Ibis,0.0595,rec_d1_00_42_47.500000.wav
0.0,2.75,Phoenicopterus roseus,Greater Flamingo,0.1154,rec_d1_00_42_58.250000.wav
0.0,2.75,Phoenicopterus roseus,Greater Flamingo,0.3190,rec_d1_00_43_01.250000.wav
0.0,2.75,Pica pica,Eurasian Magpie,0.1206,rec_d1_00_43_01.250000.wav
0.0,2.75,Phoenicopterus roseus,Greater Flamingo,0.1017,rec_d1_00_43_13.250000.wav
0.0,2.75,Pica pica,Eurasian Magpie,0.1817,rec_d1_00_44_54.750000.wav
0.0,2.75,Phoenicopterus roseus,Greater Flamingo,0.9512,rec_d1_00_44_57.500000.wav
0.0,2.75,Phoenicopterus roseus,Greater Flamingo,0.7689,rec_d1_00_45_00.500000.wav
0.0,2.75,Pica pica,Eurasian Magpie,0.9834,rec_d1_00_45_16.250000.wav
0.0,2.75,Pica pica,Eurasian Magpie,0.9897,rec_d1_00_45_31.500000.wav
0.0,2.75,Pica pica,Eurasian Magpie,0.2682,rec_d1_00_45_47.wav
0.0,2.75,Phoenicopterus roseus,Greater Flamingo,0.1406,rec_d1_00_45_47.wav
0.0,2.75,Phoenicopterus roseus,Greater Flamingo,0.7604,rec_d1_00_45_49.750000.wav
0.0,2.75,Phoenicopterus roseus,Greater Flamingo,0.3714,rec_d1_00_45_52.500000.wav
0.0,2.75,Phoenicopterus roseus,Greater Flamingo,0.3775,rec_d1_00_46_05.750000.wav
0.0,2.75,Phoenicopterus roseus,Greater Flamingo,0.5274,rec_d1_00_46_08.500000.wav
0.0,2.75,Branta canadensis,Canada Goose,0.0557,rec_d1_00_46_26.500000.wav
0.0,2.75,Pica pica,Eurasian Magpie,0.5513,rec_d1_00_46_41.500000.wav
0.0,2.75,Phoenicopterus roseus,Greater Flamingo,0.0730,rec_d1_00_46_41.500000.wav
0.0,2.75,Pica pica,Eurasian Magpie,0.9734,rec_d1_00_47_31.wav
0.0,2.75,Pica pica,Eurasian Magpie,0.3416,rec_d1_00_47_36.750000.wav
0.0,2.75,Egretta garzetta,Little Egret,0.0712,rec_d1_00_47_40.250000.wav
0.0,2.75,Phoenicopterus roseus,Greater Flamingo,0.0657,rec_d1_00_48_25.500000.wav
0.0,2.75,Pica pica,Eurasian Magpie,0.3408,rec_d1_00_48_28.250000.wav
0.0,2.75,Pica pica,Eurasian Magpie,0.9612,rec_d1_00_48_44.750000.wav
0.0,2.75,Pica pica,Eurasian Magpie,0.9758,rec_d1_00_49_01.500000.wav
0.0,2.75,Pica pica,Eurasian Magpie,0.9969,rec_d1_00_49_15.wav
0.0,2.75,Phoenicopterus roseus,Greater Flamingo,0.3574,rec_d1_00_49_42.500000.wav
0.0,2.75,Phoenicopterus roseus,Greater Flamingo,0.9788,rec_d1_00_49_45.250000.wav
0.0,2.75,Phoenicopterus roseus,Greater Flamingo,0.3412,rec_d1_00_50_01.750000.wav
0.0,2.75,Phoenicopterus roseus,Greater Flamingo,0.8461,rec_d1_00_50_33.250000.wav
0.0,2.75,Gallinula chloropus,Eurasian Moorhen,0.1443,rec_d1_00_50_36.750000.wav
0.0,2.75,Gallinula chloropus,Eurasian Moorhen,0.1283,rec_d1_00_51_18.500000.wav
0.0,2.75,Gallinula chloropus,Eurasian Moorhen,0.1307,rec_d1_00_51_42.500000.wav
0.0,2.75,Pica pica,Eurasian Magpie,0.9836,rec_d1_00_55_30.750000.wav
0.0,2.75,Egretta garzetta,Little Egret,0.0746,rec_d1_00_55_38.wav
0.0,2.75,Pica pica,Eurasian Magpie,0.9619,rec_d1_00_55_52.750000.wav
0.0,2.75,Pica pica,Eurasian Magpie,0.9881,rec_d1_00_56_39.wav
0.0,2.75,Pica pica,Eurasian Magpie,0.9826,rec_d1_00_56_55.wav
0.0,2.75,Pica pica,Eurasian Magpie,0.1112,rec_d1_00_57_14.750000.wav
0.0,2.75,Pica pica,Eurasian Magpie,0.1385,rec_d1_00_57_43.wav
0.0,2.75,Pica pica,Eurasian Magpie,0.4084,rec_d1_00_57_46.750000.wav
0.0,2.75,Pica pica,Eurasian Magpie,0.9547,rec_d1_00_58_13.500000.wav
0.0,2.75,Pica pica,Eurasian Magpie,0.9620,rec_d1_00_58_30.250000.wav
0.0,2.75,Phoenicopterus roseus,Greater Flamingo,0.6043,rec_d1_00_59_40.wav
0.0,2.75,Phoenicopterus roseus,Greater Flamingo,0.1498,rec_d1_00_59_42.750000.wav
0.0,2.75,Phoenicopterus roseus,Greater Flamingo,0.9612,rec_d1_00_59_45.500000.wav
0.0,2.75,Phoenicopterus roseus,Greater Flamingo,0.7994,rec_d1_00_59_48.250000.wav
0.0,2.75,Phoenicopterus roseus,Greater Flamingo,0.9816,rec_d1_00_59_51.wav
0.0,2.75,Phoenicopterus roseus,Greater Flamingo,0.2743,rec_d1_01_00_02.wav
0.0,2.75,Phoenicopterus roseus,Greater Flamingo,0.2560,rec_d1_01_01_27.750000.wav
0.0,2.75,Phoenicopterus roseus,Greater Flamingo,0.4726,rec_d1_01_01_54.500000.wav
0.0,2.75,Phoenicopterus roseus,Greater Flamingo,0.1301,rec_d1_01_01_57.250000.wav
0.0,2.75,Phoenicopterus roseus,Greater Flamingo,0.9610,rec_d1_01_02_04.500000.wav
0.0,2.75,Phoenicopterus roseus,Greater Flamingo,0.9898,rec_d1_01_02_09.500000.wav
0.0,2.75,Phoenicopterus roseus,Greater Flamingo,0.4125,rec_d1_01_02_12.500000.wav
0.0,2.75,Phoenicopterus roseus,Greater Flamingo,0.3428,rec_d1_01_02_15.500000.wav
0.0,2.75,Phoenicopterus roseus,Greater Flamingo,0.9691,rec_d1_01_04_26.250000.wav
0.0,2.75,Phoenicopterus roseus,Greater Flamingo,0.0901,rec_d1_01_06_28.500000.wav
0.0,2.75,Phoenicopterus roseus,Greater Flamingo,0.1094,rec_d1_01_07_11.750000.wav
0.0,2.75,Phoenicopterus roseus,Greater Flamingo,0.9540,rec_d1_01_07_14.500000.wav
0.0,2.75,Phoenicopterus roseus,Greater Flamingo,0.8657,rec_d1_01_07_17.250000.wav
0.0,2.75,Phoenicopterus roseus,Greater Flamingo,0.0614,rec_d1_01_07_20.wav
0.0,2.75,Phoenicopterus roseus,Greater Flamingo,0.3547,rec_d1_01_07_22.750000.wav
0.0,2.75,Phoenicopterus roseus,Greater Flamingo,0.2387,rec_d1_01_07_34.wav
0.0,2.75,Phoenicopterus roseus,Greater Flamingo,0.4929,rec_d1_01_07_38.wav
0.0,2.75,Phoenicopterus roseus,Greater Flamingo,0.4916,rec_d1_01_07_41.wav
0.0,2.75,Phoenicopterus roseus,Greater Flamingo,0.9998,rec_d1_01_07_44.250000.wav
0.0,2.75,Phoenicopterus roseus,Greater Flamingo,0.1002,rec_d1_01_08_40.500000.wav
0.0,2.75,Phoenicopterus roseus,Greater Flamingo,0.9155,rec_d1_01_09_19.500000.wav
0.0,2.75,Phoenicopterus roseus,Greater Flamingo,0.9711,rec_d1_01_09_26.750000.wav
0.0,2.75,Egretta garzetta,Little Egret,0.1437,rec_d1_01_09_29.500000.wav
0.0,2.75,Phoenicopterus roseus,Greater Flamingo,0.1314,rec_d1_01_09_47.500000.wav
0.0,2.75,Phoenicopterus roseus,Greater Flamingo,0.9223,rec_d1_01_09_59.500000.wav
0.0,2.75,Phoenicopterus roseus,Greater Flamingo,0.3314,rec_d1_01_10_02.250000.wav
0.0,2.75,Phoenicopterus roseus,Greater Flamingo,0.1974,rec_d1_01_10_12.500000.wav
0.0,2.75,Phoenicopterus roseus,Greater Flamingo,0.4484,rec_d1_01_10_18.250000.wav
0.0,2.75,Phoenicopterus roseus,Greater Flamingo,0.3732,rec_d1_01_10_22.500000.wav
0.0,2.75,Phoenicopterus roseus,Greater Flamingo,0.5716,rec_d1_01_10_43.500000.wav
0.0,2.75,Phoenicopterus roseus,Greater Flamingo,0.0715,rec_d1_01_11_04.wav
0.0,2.75,Phoenicopterus roseus,Greater Flamingo,0.0593,rec_d1_01_11_06.750000.wav
0.0,2.75,Egretta garzetta,Little Egret,0.3822,rec_d1_01_12_29.wav
0.0,2.75,Phoenicopterus roseus,Greater Flamingo,0.1185,rec_d1_01_12_32.wav
0.0,2.75,Phoenicopterus roseus,Greater Flamingo,0.1973,rec_d1_01_12_45.750000.wav
0.0,2.75,Phoenicopterus roseus,Greater Flamingo,0.6439,rec_d1_01_13_55.wav
0.0,2.75,Phoenicopterus roseus,Greater Flamingo,0.0685,rec_d1_01_15_22.wav
0.0,2.75,Phoenicopterus roseus,Greater Flamingo,0.7785,rec_d1_01_16_56.500000.wav
0.0,2.75,Phoenicopterus roseus,Greater Flamingo,0.9733,rec_d1_01_17_06.500000.wav
0.0,2.75,Phoenicopterus roseus,Greater Flamingo,0.2186,rec_d1_01_17_09.250000.wav
0.0,2.75,Branta canadensis,Canada Goose,0.1461,rec_d1_01_18_22.250000.wav
0.0,2.75,Branta canadensis,Canada Goose,0.1092,rec_d1_01_18_25.wav
0.0,2.75,Egretta garzetta,Little Egret,0.0768,rec_d1_01_19_19.500000.wav
0.0,2.75,Pica pica,Eurasian Magpie,0.0604,rec_d1_01_19_19.500000.wav
0.0,2.75,Egretta garzetta,Little Egret,0.0632,rec_d1_01_19_46.250000.wav
0.0,2.75,Egretta garzetta,Little Egret,0.1077,rec_d1_01_20_27.250000.wav
0.0,2.75,Branta canadensis,Canada Goose,0.7310,rec_d1_01_21_03.250000.wav
0.0,2.75,Phoenicopterus roseus,Greater Flamingo,0.4441,rec_d1_01_21_15.wav
0.0,2.75,Phoenicopterus roseus,Greater Flamingo,0.8121,rec_d1_01_21_25.500000.wav
0.0,2.75,Phoenicopterus roseus,Greater Flamingo,0.1222,rec_d1_01_21_29.250000.wav
0.0,2.75,Phoenicopterus roseus,Greater Flamingo,0.2465,rec_d1_01_21_51.250000.wav
0.0,2.75,Pica pica,Eurasian Magpie,0.2898,rec_d1_01_21_56.750000.wav
0.0,2.75,Phoenicopterus roseus,Greater Flamingo,0.0651,rec_d1_01_22_07.750000.wav
0.0,2.75,Phoenicopterus roseus,Greater Flamingo,0.0750,rec_d1_01_22_10.500000.wav
0.0,2.75,Phoenicopterus roseus,Greater Flamingo,0.0717,rec_d1_01_22_16.750000.wav
0.0,2.75,Phoenicopterus roseus,Greater Flamingo,0.4214,rec_d1_01_22_19.500000.wav
0.0,2.75,Phoenicopterus roseus,Greater Flamingo,0.5007,rec_d1_01_22_22.250000.wav
0.0,2.75,Phoenicopterus roseus,Greater Flamingo,0.7984,rec_d1_01_22_25.wav
0.0,2.75,Phoenicopterus roseus,Greater Flamingo,0.9613,rec_d1_01_22_27.750000.wav
0.0,2.75,Phoenicopterus roseus,Greater Flamingo,0.8382,rec_d1_01_22_30.500000.wav
0.0,2.75,Phoenicopterus roseus,Greater Flamingo,0.6675,rec_d1_01_22_35.250000.wav
0.0,2.75,Ciconia ciconia,White Stork,0.9506,rec_d1_01_24_16.500000.wav
0.0,2.75,Phoenicopterus roseus,Greater Flamingo,0.3187,rec_d1_01_24_45.wav
0.0,2.75,Phoenicopterus roseus,Greater Flamingo,0.5686,rec_d1_01_25_07.500000.wav
0.0,2.75,Phoenicopterus roseus,Greater Flamingo,0.1188,rec_d1_01_26_25.wav
0.0,2.75,Ciconia ciconia,White Stork,0.9525,rec_d1_01_27_17.500000.wav
0.0,2.75,Phoenicopterus roseus,Greater Flamingo,0.4763,rec_d1_01_27_55.750000.wav
0.0,2.75,Gallinula chloropus,Eurasian Moorhen,0.2733,rec_d1_01_27_55.750000.wav
0.0,2.75,Phoenicopterus roseus,Greater Flamingo,0.3273,rec_d1_01_28_04.wav
0.0,2.75,Phoenicopterus roseus,Greater Flamingo,0.0859,rec_d1_01_28_07.wav
0.0,2.75,Ciconia ciconia,White Stork,0.2851,rec_d1_01_28_09.750000.wav
0.0,2.75,Phoenicopterus roseus,Greater Flamingo,0.9001,rec_d1_01_28_12.500000.wav
0.0,2.75,Phoenicopterus roseus,Greater Flamingo,0.1400,rec_d1_01_31_27.250000.wav
0.0,2.75,Phoenicopterus roseus,Greater Flamingo,0.0652,rec_d1_01_31_30.wav
0.0,2.75,Ciconia ciconia,White Stork,0.9949,rec_d1_01_31_37.wav
0.0,2.75,Ciconia ciconia,White Stork,0.9970,rec_d1_01_31_39.750000.wav
0.0,2.75,Ciconia ciconia,White Stork,0.9995,rec_d1_01_31_42.500000.wav
0.0,2.75,Phoenicopterus roseus,Greater Flamingo,0.3882,rec_d1_01_32_13.500000.wav
0.0,2.75,Gallinula chloropus,Eurasian Moorhen,0.2183,rec_d1_01_34_42.250000.wav
0.0,2.75,Phoenicopterus roseus,Greater Flamingo,0.9833,rec_d1_01_36_46.wav
0.0,2.75,Phoenicopterus roseus,Greater Flamingo,0.1071,rec_d1_01_36_50.250000.wav
0.0,2.75,Phoenicopterus roseus,Greater Flamingo,0.5119,rec_d1_01_36_53.wav
0.0,2.75,Gallinula chloropus,Eurasian Moorhen,0.1259,rec_d1_01_37_07.750000.wav
0.0,2.75,Ciconia ciconia,White Stork,0.9597,rec_d1_01_37_35.500000.wav
0.0,2.75,Gallinula chloropus,Eurasian Moorhen,0.1084,rec_d1_01_37_48.250000.wav
0.0,2.75,Phoenicopterus roseus,Greater Flamingo,0.1158,rec_d1_01_38_55.750000.wav
0.0,2.75,Phoenicopterus roseus,Greater Flamingo,0.9841,rec_d1_01_39_51.wav
0.0,2.75,Phoenicopterus roseus,Greater Flamingo,0.1640,rec_d1_01_39_56.500000.wav
0.0,2.75,Phoenicopterus roseus,Greater Flamingo,0.3702,rec_d1_01_40_17.250000.wav
0.0,2.75,Phoenicopterus roseus,Greater Flamingo,0.9046,rec_d1_01_40_34.wav
0.0,2.75,Phoenicopterus roseus,Greater Flamingo,0.5227,rec_d1_01_40_36.750000.wav
