Start (s),End (s),Scientific name,Common name,Confidence,File
0.0,2.75,Branta canadensis,Canada Goose,0.0509,rec_d1_07_00_52.500000.wav
0.0,2.75,Phoenicopterus roseus,Greater Flamingo,0.2358,rec_d1_07_01_16.500000.wav
0.0,2.75,Phoenicopterus roseus,Greater Flamingo,0.1241,rec_d1_07_01_50.500000.wav
0.0,2.75,Phoenicopterus roseus,Greater Flamingo,0.2700,rec_d1_07_01_58.750000.wav
0.0,2.75,Phoenicopterus roseus,Greater Flamingo,0.3809,rec_d1_07_02_12.750000.wav
0.0,2.75,Branta canadensis,Canada Goose,0.0657,rec_d1_07_02_12.750000.wav
0.0,2.75,Phoenicopterus roseus,Greater Flamingo,0.8920,rec_d1_07_02_20.750000.wav
0.0,2.75,Phoenicopterus roseus,Greater Flamingo,0.8908,rec_d1_07_02_27.250000.wav
0.0,2.75,Phoenicopterus roseus,Greater Flamingo,0.0596,rec_d1_07_02_51.500000.wav
0.0,2.75,Phoenicopterus roseus,Greater Flamingo,0.2344,rec_d1_07_02_54.250000.wav
0.0,2.75,Phoenicopterus roseus,Greater Flamingo,0.1492,rec_d1_07_03_06.750000.wav
0.0,2.75,Bubulcus ibis,Cattle Egret,0.0797,rec_d1_07_03_06.750000.wav
0.0,2.75,Phoenicopterus roseus,Greater Flamingo,0.1008,rec_d1_07_03_16.750000.wav
0.0,2.75,Phoenicopterus roseus,Greater Flamingo,0.6857,rec_d1_07_03_27.250000.wav
0.0,2.75,Phoenicopterus roseus,Greater Flamingo,0.6290,rec_d1_07_03_30.750000.wav
0.0,2.75,Phoenicopterus roseus,Greater Flamingo,0.9737,rec_d1_07_03_40.500000.wav
0.0,2.75,Phoenicopterus roseus,Greater Flamingo,0.6477,rec_d1_07_03_44.250000.wav
0.0,2.75,Branta canadensis,Canada Goose,0.3161,rec_d1_07_03_44.250000.wav
0.0,2.75,Phoenicopterus roseus,Greater Flamingo,0.4211,rec_d1_07_03_50.wav
0.0,2.75,Phoenicopterus roseus,Greater Flamingo,0.4787,rec_d1_07_03_52.750000.wav
0.0,2.75,Phoenicopterus roseus,Greater Flamingo,0.9752,rec_d1_07_03_57.250000.wav
0.0,2.75,Phoenicopterus roseus,Greater Flamingo,0.4382,rec_d1_07_04_02.750000.wav
0.0,2.75,Phoenicopterus roseus,Greater Flamingo,0.5744,rec_d1_07_04_06.750000.wav
0.0,2.75,Anthropoides virgo,Demoiselle Crane,0.0911,rec_d1_07_04_06.750000.wav
0.0,2.75,Phoenicopterus roseus,Greater Flamingo,0.6665,rec_d1_07_04_09.500000.wav
0.0,2.75,Phoenicopterus roseus,Greater Flamingo,0.0940,rec_d1_07_04_14.500000.wav
0.0,2.75,Phoenicopterus roseus,Greater Flamingo,0.4580,rec_d1_07_04_24.500000.wav
0.0,2.75,Phoenicopterus roseus,Greater Flamingo,0.2568,rec_d1_07_04_44.250000.wav
0.0,2.75,Bubulcus ibis,Cattle Egret,0.0778,rec_d1_07_04_44.250000.wav
0.0,2.75,Phoenicopterus roseus,Greater Flamingo,0.6170,rec_d1_07_04_51.500000.wav
0.0,2.75,Phoenicopterus roseus,Greater Flamingo,0.3352,rec_d1_07_04_55.500000.wav
0.0,2.75,Phoenicopterus roseus,Greater Flamingo,0.7263,rec_d1_07_05_01.750000.wav
0.0,2.75,Phoenicopterus roseus,Greater Flamingo,0.9430,rec_d1_07_05_31.250000.wav
0.0,2.75,Phoenicopterus roseus,Greater Flamingo,0.8800,rec_d1_07_05_34.wav
0.0,2.75,Phoenicopterus roseus,Greater Flamingo,0.7182,rec_d1_07_05_36.750000.wav
0.0,2.75,Phoenicopterus roseus,Greater Flamingo,0.1166,rec_d1_07_05_40.500000.wav
0.0,2.75,Phoenicopterus roseus,Greater Flamingo,0.5871,rec_d1_07_05_43.250000.wav
0.0,2.75,Phoenicopterus roseus,Greater Flamingo,0.0844,rec_d1_07_05_58.500000.wav
0.0,2.75,Phoenicopterus roseus,Greater Flamingo,0.2102,rec_d1_07_06_09.750000.wav
0.0,2.75,Phoenicopterus roseus,Greater Flamingo,0.3572,rec_d1_07_06_13.250000.wav
0.0,2.75,Phoenicopterus roseus,Greater Flamingo,0.3433,rec_d1_07_06_23.250000.wav
0.0,2.75,Phoenicopterus roseus,Greater Flamingo,0.9663,rec_d1_07_06_27.wav
0.0,2.75,Phoenicopterus roseus,Greater Flamingo,0.4494,rec_d1_07_06_33.250000.wav
0.0,2.75,Corvus monedula,Eurasian Jackdaw,0.5150,rec_d1_07_06_38.wav
0.0,2.75,Phoenicopterus roseus,Greater Flamingo,0.1169,rec_d1_07_06_58.500000.wav
0.0,2.75,Phoenicopterus roseus,Greater Flamingo,0.1778,rec_d1_07_07_29.250000.wav
0.0,2.75,Bubulcus ibis,Cattle Egret,0.0534,rec_d1_07_07_29.250000.wav
0.0,2.75,Phoenicopterus roseus,Greater Flamingo,0.6608,rec_d1_07_07_43.750000.wav
0.0,2.75,Phoenicopterus roseus,Greater Flamingo,0.8884,rec_d1_07_07_46.500000.wav
0.0,2.75,Phoenicopterus roseus,Greater Flamingo,0.7969,rec_d1_07_07_49.500000.wav
0.0,2.75,Phoenicopterus roseus,Greater Flamingo,0.9797,rec_d1_07_08_19.500000.wav
0.0,2.75,Phoenicopterus roseus,Greater Flamingo,0.5690,rec_d1_07_08_23.750000.wav
0.0,2.75,Phoenicopterus roseus,Greater Flamingo,0.5394,rec_d1_07_08_46.250000.wav
0.0,2.75,Phoenicopterus roseus,Greater Flamingo,0.1023,rec_d1_07_09_09.wav
0.0,2.75,Phoenicopterus roseus,Greater Flamingo,0.3097,rec_d1_07_09_15.wav
0.0,2.75,Phoenicopterus roseus,Greater Flamingo,0.5468,rec_d1_07_09_42.750000.wav
0.0,2.75,Branta canadensis,Canada Goose,0.5288,rec_d1_07_09_47.wav
0.0,2.75,Phoenicopterus roseus,Greater Flamingo,0.0586,rec_d1_07_09_47.wav
0.0,2.75,Phoenicopterus roseus,Greater Flamingo,0.5417,rec_d1_07_09_55.250000.wav
0.0,2.75,Bubulcus ibis,Cattle Egret,0.1886,rec_d1_07_09_55.250000.wav
0.0,2.75,Pica pica,Eurasian Magpie,0.0882,rec_d1_07_10_02.wav
0.0,2.75,Phoenicopterus roseus,Greater Flamingo,0.9909,rec_d1_07_10_04.750000.wav
0.0,2.75,Bubulcus ibis,Cattle Egret,0.0701,rec_d1_07_10_04.750000.wav
0.0,2.75,Phoenicopterus roseus,Greater Flamingo,0.7100,rec_d1_07_10_20.wav
0.0,2.75,Branta canadensis,Canada Goose,0.1429,rec_d1_07_10_20.wav
0.0,2.75,Phoenicopterus roseus,Greater Flamingo,0.8112,rec_d1_07_10_23.wav
0.0,2.75,Phoenicopterus roseus,Greater Flamingo,0.2951,rec_d1_07_10_27.250000.wav
0.0,2.75,Anthropoides virgo,Demoiselle Crane,0.2133,rec_d1_07_10_44.wav
0.0,2.75,Bubulcus ibis,Cattle Egret,0.2297,rec_d1_07_10_54.750000.wav
0.0,2.75,Phoenicopterus roseus,Greater Flamingo,0.1226,rec_d1_07_10_54.750000.wav
0.0,2.75,Phoenicopterus roseus,Greater Flamingo,0.1505,rec_d1_07_11_03.wav
0.0,2.75,Phoenicopterus roseus,Greater Flamingo,0.3116,rec_d1_07_11_10.250000.wav
0.0,2.75,Branta canadensis,Canada Goose,0.0706,rec_d1_07_11_24.500000.wav
0.0,2.75,Phoenicopterus roseus,Greater Flamingo,0.0591,rec_d1_07_11_24.500000.wav
0.0,2.75,Phoenicopterus roseus,Greater Flamingo,0.1903,rec_d1_07_11_27.250000.wav
0.0,2.75,Phoenicopterus roseus,Greater Flamingo,0.1168,rec_d1_07_11_30.500000.wav
0.0,2.75,Bubulcus ibis,Cattle Egret,0.0542,rec_d1_07_11_30.500000.wav
0.0,2.75,Anthropoides virgo,Demoiselle Crane,0.2798,rec_d1_07_11_43.750000.wav
0.0,2.75,Phoenicopterus roseus,Greater Flamingo,0.8152,rec_d1_07_11_51.wav
0.0,2.75,Phoenicopterus roseus,Greater Flamingo,0.6710,rec_d1_07_11_57.250000.wav
0.0,2.75,Phoenicopterus roseus,Greater Flamingo,0.5062,rec_d1_07_12_14.500000.wav
0.0,2.75,Phoenicopterus roseus,Greater Flamingo,0.1009,rec_d1_07_12_27.500000.wav
0.0,2.75,Anthropoides virgo,Demoiselle Crane,0.0840,rec_d1_07_12_27.500000.wav
0.0,2.75,Anthropoides virgo,Demoiselle Crane,0.0526,rec_d1_07_12_34.wav
0.0,2.75,Phoenicopterus roseus,Greater Flamingo,0.1276,rec_d1_07_12_36.750000.wav
0.0,2.75,Phoenicopterus roseus,Greater Flamingo,0.2298,rec_d1_07_12_43.wav
0.0,2.75,Branta canadensis,Canada Goose,0.6074,rec_d1_07_12_48.250000.wav
0.0,2.75,Phoenicopterus roseus,Greater Flamingo,0.2973,rec_d1_07_12_48.250000.wav
0.0,2.75,Phoenicopterus roseus,Greater Flamingo,0.7389,rec_d1_07_12_55.500000.wav
0.0,2.75,Phoenicopterus roseus,Greater Flamingo,0.7116,rec_d1_07_13_00.750000.wav
0.0,2.75,Phoenicopterus roseus,Greater Flamingo,0.1529,rec_d1_07_13_03.500000.wav
0.0,2.75,Phoenicopterus roseus,Greater Flamingo,0.7275,rec_d1_07_13_14.wav
0.0,2.75,Phoenicopterus roseus,Greater Flamingo,0.0804,rec_d1_07_13_16.750000.wav
0.0,2.75,Phoenicopterus roseus,Greater Flamingo,0.7903,rec_d1_07_13_41.750000.wav
0.0,2.75,Anthropoides virgo,Demoiselle Crane,0.0628,rec_d1_07_13_46.500000.wav
0.0,2.75,Phoenicopterus roseus,Greater Flamingo,0.0505,rec_d1_07_13_46.500000.wav
0.0,2.75,Anthropoides virgo,Demoiselle Crane,0.1316,rec_d1_07_14_06.500000.wav
0.0,2.75,Phoenicopterus roseus,Greater Flamingo,0.0775,rec_d1_07_14_06.500000.wav
0.0,2.75,Anthropoides virgo,Demoiselle Crane,0.7611,rec_d1_07_14_16.500000.wav
0.0,2.75,Phoenicopterus roseus,Greater Flamingo,0.2332,rec_d1_07_14_20.750000.wav
0.0,2.75,Phoenicopterus roseus,Greater Flamingo,0.2277,rec_d1_07_14_29.500000.wav
0.0,2.75,Phoenicopterus roseus,Greater Flamingo,0.0858,rec_d1_07_14_34.wav
0.0,2.75,Phoenicopterus roseus,Greater Flamingo,0.8041,rec_d1_07_14_47.500000.wav
0.0,2.75,Phoenicopterus roseus,Greater Flamingo,0.0639,rec_d1_07_15_26.wav
0.0,2.75,Phoenicopterus roseus,Greater Flamingo,0.6158,rec_d1_07_15_35.750000.wav
0.0,2.75,Phoenicopterus roseus,Greater Flamingo,0.0548,rec_d1_07_16_11.500000.wav
0.0,2.75,Phoenicopterus roseus,Greater Flamingo,0.5403,rec_d1_07_16_14.500000.wav
0.0,2.75,Branta canadensis,Canada Goose,0.0900,rec_d1_07_16_17.500000.wav
0.0,2.75,Phoenicopterus roseus,Greater Flamingo,0.2166,rec_d1_07_16_21.500000.wav
0.0,2.75,Phoenicopterus roseus,Greater Flamingo,0.1630,rec_d1_07_16_28.wav
0.0,2.75,Phoenicopterus roseus,Greater Flamingo,0.1771,rec_d1_07_16_30.750000.wav
0.0,2.75,Phoenicopterus roseus,Greater Flamingo,0.6212,rec_d1_07_16_46.500000.wav
0.0,2.75,Phoenicopterus roseus,Greater Flamingo,0.1549,rec_d1_07_16_55.250000.wav
0.0,2.75,Phoenicopterus roseus,Greater Flamingo,0.1529,rec_d1_07_17_10.750000.wav
0.0,2.75,Phoenicopterus roseus,Greater Flamingo,0.8006,rec_d1_07_17_13.500000.wav
0.0,2.75,Phoenicopterus roseus,Greater Flamingo,0.6953,rec_d1_07_17_17.250000.wav
0.0,2.75,Phoenicopterus roseus,Greater Flamingo,0.0513,rec_d1_07_18_15.750000.wav
0.0,2.75,Phoenicopterus roseus,Greater Flamingo,0.6332,rec_d1_07_18_18.500000.wav
0.0,2.75,Bostrychia hagedash,Hadada Ibis,0.9623,rec_d1_07_18_54.250000.wav
0.0,2.75,Bostrychia hagedash,Hadada Ibis,0.9939,rec_d1_07_18_57.wav
0.0,2.75,Phoenicopterus roseus,Greater Flamingo,0.5592,rec_d1_07_19_24.750000.wav
0.0,2.75,Phoenicopterus roseus,Greater Flamingo,0.0718,rec_d1_07_19_28.250000.wav
0.0,2.75,Phoenicopterus roseus,Greater Flamingo,0.3251,rec_d1_07_20_13.750000.wav
0.0,2.75,Phoenicopterus roseus,Greater Flamingo,0.0613,rec_d1_07_20_51.500000.wav
0.0,2.75,Bostrychia hagedash,Hadada Ibis,0.9959,rec_d1_07_20_54.750000.wav
0.0,2.75,Bostrychia hagedash,Hadada Ibis,0.9982,rec_d1_07_20_57.500000.wav
0.0,2.75,Phoenicopterus roseus,Greater Flamingo,0.2976,rec_d1_07_21_08.750000.wav
0.0,2.75,Bostrychia hagedash,Hadada Ibis,0.9612,rec_d1_07_21_30.500000.wav
0.0,2.75,Bostrychia hagedash,Hadada Ibis,0.9979,rec_d1_07_21_33.250000.wav
0.0,2.75,Bostrychia hagedash,Hadada Ibis,0.2611,rec_d1_07_21_36.wav
0.0,2.75,Phoenicopterus roseus,Greater Flamingo,0.0741,rec_d1_07_22_29.500000.wav
0.0,2.75,Phoenicopterus roseus,Greater Flamingo,0.1210,rec_d1_07_22_45.500000.wav
0.0,2.75,Phoenicopterus roseus,Greater Flamingo,0.4789,rec_d1_07_22_48.250000.wav
0.0,2.75,Phoenicopterus roseus,Greater Flamingo,0.7368,rec_d1_07_22_51.wav
0.0,2.75,Dendrocygna bicolor,Fulvous Whistling-Duck,0.0574,rec_d1_07_22_51.wav
0.0,2.75,Phoenicopterus roseus,Greater Flamingo,0.0772,rec_d1_07_22_57.wav
0.0,2.75,Branta canadensis,Canada Goose,0.0648,rec_d1_07_22_57.wav
0.0,2.75,Branta canadensis,Canada Goose,0.4906,rec_d1_07_24_15.wav
0.0,2.75,Phoenicopterus roseus,Greater Flamingo,0.6292,rec_d1_07_25_20.500000.wav
0.0,2.75,Phoenicopterus roseus,Greater Flamingo,0.0665,rec_d1_07_25_24.250000.wav
0.0,2.75,Gallinula chloropus,Eurasian Moorhen,0.0535,rec_d1_07_25_24.250000.wav
0.0,2.75,Passer domesticus,House Sparrow,0.0787,rec_d1_07_25_28.500000.wav
0.0,2.75,Branta canadensis,Canada Goose,0.7942,rec_d1_07_25_36.750000.wav
0.0,2.75,Corvus monedula,Eurasian Jackdaw,0.2620,rec_d1_07_26_33.750000.wav
0.0,2.75,Bostrychia hagedash,Hadada Ibis,0.0706,rec_d1_07_27_03.500000.wav
0.0,2.75,Phoenicopterus roseus,Greater Flamingo,0.1950,rec_d1_07_28_10.wav
0.0,2.75,Pica pica,Eurasian Magpie,0.0670,rec_d1_07_28_31.wav
0.0,2.75,Pica pica,Eurasian Magpie,0.1842,rec_d1_07_29_17.750000.wav
0.0,2.75,Phoenicopterus roseus,Greater Flamingo,0.6377,rec_d1_07_31_47.750000.wav
0.0,2.75,Branta canadensis,Canada Goose,0.0644,rec_d1_07_31_47.750000.wav
0.0,2.75,Phoenicopterus roseus,Greater Flamingo,0.5310,rec_d1_07_31_50.500000.wav
0.0,2.75,Branta canadensis,Canada Goose,0.1852,rec_d1_07_31_50.500000.wav
0.0,2.75,Phoenicopterus roseus,Greater Flamingo,0.8308,rec_d1_07_31_59.500000.wav
0.0,2.75,Phoenicopterus roseus,Greater Flamingo,0.7875,rec_d1_07_32_03.wav
0.0,2.75,Phoenicopterus roseus,Greater Flamingo,0.8430,rec_d1_07_32_09.wav
0.0,2.75,Phoenicopterus roseus,Greater Flamingo,0.9784,rec_d1_07_32_12.250000.wav
0.0,2.75,Phoenicopterus roseus,Greater Flamingo,0.1265,rec_d1_07_32_25.250000.wav
0.0,2.75,Phoenicopterus roseus,Greater Flamingo,0.9206,rec_d1_07_33_09.wav
0.0,2.75,Phoenicopterus roseus,Greater Flamingo,0.1284,rec_d1_07_33_14.wav
0.0,2.75,Phoenicopterus roseus,Greater Flamingo,0.3207,rec_d1_07_33_19.250000.wav
0.0,2.75,Phoenicopterus roseus,Greater Flamingo,0.3152,rec_d1_07_33_22.250000.wav
0.0,2.75,Phoenicopterus roseus,Greater Flamingo,0.2817,rec_d1_07_33_27.500000.wav
0.0,2.75,Phoenicopterus roseus,Greater Flamingo,0.0954,rec_d1_07_34_29.250000.wav
0.0,2.75,Phoenicopterus roseus,Greater Flamingo,0.3297,rec_d1_07_34_58.750000.wav
0.0,2.75,Phoenicopterus roseus,Greater Flamingo,0.8365,rec_d1_07_35_02.wav
0.0,2.75,Phoenicopterus roseus,Greater Flamingo,0.9308,rec_d1_07_35_05.wav
0.0,2.75,Phoenicopterus roseus,Greater Flamingo,0.9146,rec_d1_07_35_08.wav
0.0,2.75,Phoenicopterus roseus,Greater Flamingo,0.8662,rec_d1_07_35_10.750000.wav
0.0,2.75,Phoenicopterus roseus,Greater Flamingo,0.1305,rec_d1_07_35_13.500000.wav
0.0,2.75,Phoenicopterus roseus,Greater Flamingo,0.1171,rec_d1_07_35_20.500000.wav
0.0,2.75,Phoenicopterus roseus,Greater Flamingo,0.2179,rec_d1_07_35_56.250000.wav
0.0,2.75,Phoenicopterus roseus,Greater Flamingo,0.6804,rec_d1_07_36_04.500000.wav
0.0,2.75,Branta canadensis,Canada Goose,0.2152,rec_d1_07_36_04.500000.wav
0.0,2.75,Corvus monedula,Eurasian Jackdaw,0.0592,rec_d1_07_36_07.750000.wav
0.0,2.75,Phoenicopterus roseus,Greater Flamingo,0.1074,rec_d1_07_36_58.wav
0.0,2.75,Phoenicopterus roseus,Greater Flamingo,0.1825,rec_d1_07_38_58.250000.wav
0.0,2.75,Branta canadensis,Canada Goose,0.0537,rec_d1_07_38_58.250000.wav
0.0,2.75,Phoenicopterus roseus,Greater Flamingo,0.7141,rec_d1_07_39_01.wav
0.0,2.75,Phoenicopterus roseus,Greater Flamingo,0.0519,rec_d1_07_39_11.250000.wav
0.0,2.75,Phoenicopterus roseus,Greater Flamingo,0.0891,rec_d1_07_39_27.500000.wav
0.0,2.75,Phoenicopterus roseus,Greater Flamingo,0.9658,rec_d1_07_40_17.750000.wav
0.0,2.75,Phoenicopterus roseus,Greater Flamingo,0.1647,rec_d1_07_40_20.500000.wav
0.0,2.75,Phoenicopterus roseus,Greater Flamingo,0.4164,rec_d1_07_40_23.500000.wav
0.0,2.75,Phoenicopterus roseus,Greater Flamingo,0.7162,rec_d1_07_40_26.250000.wav
0.0,2.75,Phoenicopterus roseus,Greater Flamingo,0.7566,rec_d1_07_40_29.wav
0.0,2.75,Phoenicopterus roseus,Greater Flamingo,0.8533,rec_d1_07_40_31.750000.wav
0.0,2.75,Phoenicopterus roseus,Greater Flamingo,0.8454,rec_d1_07_40_34.500000.wav
0.0,2.75,Phoenicopterus roseus,Greater Flamingo,0.0999,rec_d1_07_40_37.500000.wav
0.0,2.75,Phoenicopterus roseus,Greater Flamingo,0.9966,rec_d1_07_40_57.500000.wav
0.0,2.75,Branta canadensis,Canada Goose,0.1210,rec_d1_07_40_57.500000.wav
0.0,2.75,Phoenicopterus roseus,Greater Flamingo,0.9992,rec_d1_07_41_01.wav
0.0,2.75,Phoenicopterus roseus,Greater Flamingo,0.2750,rec_d1_07_41_04.750000.wav
0.0,2.75,Phoenicopterus roseus,Greater Flamingo,0.7555,rec_d1_07_41_20.750000.wav
0.0,2.75,Phoenicopterus roseus,Greater Flamingo,0.2759,rec_d1_07_41_35.wav
0.0,2.75,Corvus monedula,Eurasian Jackdaw,0.0646,rec_d1_07_41_35.wav
0.0,2.75,Phoenicopterus roseus,Greater Flamingo,0.1315,rec_d1_07_41_58.500000.wav
0.0,2.75,Phoenicopterus roseus,Greater Flamingo,0.0898,rec_d1_07_42_22.250000.wav
0.0,2.75,Phoenicopterus roseus,Greater Flamingo,0.1768,rec_d1_07_42_53.250000.wav
0.0,2.75,Corvus monedula,Eurasian Jackdaw,0.0862,rec_d1_07_43_02.250000.wav
0.0,2.75,Phoenicopterus roseus,Greater Flamingo,0.7250,rec_d1_07_43_19.250000.wav
0.0,2.75,Phoenicopterus roseus,Greater Flamingo,0.1408,rec_d1_07_43_43.wav
0.0,2.75,Phoenicopterus roseus,Greater Flamingo,0.0697,rec_d1_07_43_56.250000.wav
0.0,2.75,Phoenicopterus roseus,Greater Flamingo,0.1957,rec_d1_07_44_21.500000.wav
0.0,2.75,Phoenicopterus roseus,Greater Flamingo,0.8981,rec_d1_07_44_27.250000.wav
0.0,2.75,Phoenicopterus roseus,Greater Flamingo,0.1159,rec_d1_07_44_51.750000.wav
0.0,2.75,Phoenicopterus roseus,Greater Flamingo,0.0788,rec_d1_07_45_13.250000.wav
0.0,2.75,Phoenicopterus roseus,Greater Flamingo,0.0990,rec_d1_07_45_25.wav
0.0,2.75,Phoenicopterus roseus,Greater Flamingo,0.4955,rec_d1_07_45_35.wav
0.0,2.75,Phoenicopterus roseus,Greater Flamingo,0.2407,rec_d1_07_45_41.750000.wav
0.0,2.75,Phoenicopterus roseus,Greater Flamingo,0.1891,rec_d1_07_45_45.wav
0.0,2.75,Phoenicopterus roseus,Greater Flamingo,0.2252,rec_d1_07_45_50.250000.wav
0.0,2.75,Phoenicopterus roseus,Greater Flamingo,0.1705,rec_d1_07_46_03.500000.wav
0.0,2.75,Phoenicopterus roseus,Greater Flamingo,0.2585,rec_d1_07_46_11.wav
0.0,2.75,Phoenicopterus roseus,Greater Flamingo,0.1167,rec_d1_07_46_23.750000.wav
0.0,2.75,Phoenicopterus roseus,Greater Flamingo,0.3337,rec_d1_07_46_31.wav
0.0,2.75,Phoenicopterus roseus,Greater Flamingo,0.8291,rec_d1_07_46_46.250000.wav
0.0,2.75,Phoenicopterus roseus,Greater Flamingo,0.7635,rec_d1_07_46_52.750000.wav
0.0,2.75,Phoenicopterus roseus,Greater Flamingo,0.4910,rec_d1_07_46_56.wav
0.0,2.75,Phoenicopterus roseus,Greater Flamingo,0.3956,rec_d1_07_46_59.250000.wav
0.0,2.75,Phoenicopterus roseus,Greater Flamingo,0.7571,rec_d1_07_47_03.wav
0.0,2.75,Phoenicopterus roseus,Greater Flamingo,0.5299,rec_d1_07_47_10.wav
0.0,2.75,Phoenicopterus roseus,Greater Flamingo,0.5878,rec_d1_07_47_16.750000.wav
0.0,2.75,Phoenicopterus roseus,Greater Flamingo,0.4688,rec_d1_07_47_20.wav
0.0,2.75,Phoenicopterus roseus,Greater Flamingo,0.9440,rec_d1_07_47_26.250000.wav
0.0,2.75,Phoenicopterus roseus,Greater Flamingo,0.5924,rec_d1_07_47_29.250000.wav
0.0,2.75,Branta canadensis,Canada Goose,0.2145,rec_d1_07_47_29.250000.wav
0.0,2.75,Phoenicopterus roseus,Greater Flamingo,0.2287,rec_d1_07_47_32.wav
0.0,2.75,Phoenicopterus roseus,Greater Flamingo,0.0859,rec_d1_07_47_35.250000.wav
0.0,2.75,Corvus monedula,Eurasian Jackdaw,0.1025,rec_d1_07_48_20.250000.wav
